NAVI,14.63,NAVI170721P00005000,put,2017-07-21 00:00:00,2017-06-01 00:00:00,-50,5.0,0,0,1.7242,-0.0226,0.5759,-0.5017,0.2911,0.1,0.0,-0.1
NAVI,14.63,NAVI170721C00005000,call,2017-07-21 00:00:00,2017-06-01 00:00:00,-50,5.0,0,0,1.9268,0.9687,0.6748,-0.7375,0.3812,9.8,9.7,0.15
NAVI,14.63,NAVI180119P00017500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,17.5,0,307,0.3864,-0.6636,8.0964,-0.3453,4.2563,2.5,3.33,0.83
NAVI,14.63,NAVI180119C00017500,call,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,17.5,0,7189,0.3113,0.2772,9.2256,-0.2645,3.9068,0.4,0.3,-0.1
NAVI,14.63,NAVI180119P00015000,put,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,15.0,37,426,0.3885,-0.4684,8.7768,-0.3823,4.6385,1.9,1.65,-0.25
NAVI,14.63,NAVI180119C00015000,call,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,15.0,8,1171,0.3338,0.518,10.2353,-0.3387,4.6484,1.3,1.1,-0.2
NAVI,14.63,NAVI171020C00005000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,5.0,0,0,1.1431,0.9691,0.6708,-0.26,0.6339,9.8,9.7,-0.05
NAVI,14.63,NAVI171020P00005000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,5.0,0,0,1.1185,-0.0292,0.6533,-0.2392,0.6041,0.15,0.1,-0.05
NAVI,14.63,NAVI171020C00007500,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,7.5,0,0,0.7505,0.9523,1.4552,-0.2449,0.903,7.3,7.2,-0.05
NAVI,14.63,NAVI171020P00007500,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,7.5,0,0,0.8375,-0.0611,1.5863,-0.3255,1.0984,0.25,0.25,0.0
NAVI,14.63,NAVI171020C00010000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,10.0,0,0,0.6027,0.886,3.5195,-0.3803,1.7539,5.0,4.7,-0.25
NAVI,14.63,NAVI171020P00010000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,10.0,0,27,0.5672,-0.1042,3.5047,-0.3294,1.6437,0.3,0.15,-0.15
NAVI,14.63,NAVI171020C00012500,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,12.5,0,5,0.4278,0.7668,7.8661,-0.4279,2.7824,2.37,2.76,0.39
NAVI,14.63,NAVI171020P00012500,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,12.5,0,705,0.425,-0.2323,7.9011,-0.4156,2.7761,0.6,0.35,-0.25
NAVI,14.63,NAVI171020C00015000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,15.0,0,454,0.3466,0.4985,12.6597,-0.4501,3.6275,0.9,0.73,-0.17
NAVI,14.63,NAVI171020P00015000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,15.0,0,804,0.3863,-0.492,11.3543,-0.4909,3.6268,1.6,1.05,-0.55
NAVI,14.63,NAVI171020C00017500,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,17.5,0,190,0.3308,0.2225,9.9077,-0.3199,2.71,0.3,0.15,-0.15
NAVI,14.63,NAVI171020P00017500,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,17.5,0,0,0.4313,-0.7021,8.8366,-0.4726,3.1513,3.5,2.87,-0.63
NAVI,14.63,NAVI171020C00020000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,20.0,0,22,0.3651,0.1038,5.4318,-0.2132,1.6395,0.15,0.03,-0.12
NAVI,14.63,NAVI171020P00020000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,20.0,0,0,0.5049,-0.7985,6.1251,-0.4458,2.5568,5.8,5.2,-0.55
NAVI,14.63,NAVI170721P00002500,put,2017-07-21 00:00:00,2017-06-01 00:00:00,-50,2.5,0,2,2.7878,-0.0129,0.2206,-0.5024,0.1803,0.05,0.05,0.0
NAVI,14.63,NAVI171020C00022500,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,22.5,0,0,0.4599,0.087,3.7853,-0.2355,1.4392,0.15,0.0,-0.15
NAVI,14.63,NAVI171020C00025000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,25.0,0,0,0.498,0.0578,2.556,-0.1864,1.0524,0.1,0.0,-0.1
NAVI,14.63,NAVI171020P00025000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,25.0,0,0,0.6088,-0.8896,3.4062,-0.354,1.7146,10.6,10.2,-0.35
NAVI,14.63,NAVI171020C00030000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,30.0,0,0,0.6712,0.0655,2.0887,-0.2764,1.1591,0.15,0.0,-0.15
NAVI,14.63,NAVI171020P00030000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,-141,30.0,0,0,0.7515,-0.9035,2.5017,-0.3945,1.5544,15.6,15.2,-0.35
NAVI,14.63,NAVI180119C00002500,call,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,2.5,0,0,1.4435,0.9827,0.2547,-0.157,0.5002,9.9,12.1,2.35
NAVI,14.63,NAVI180119P00002500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,2.5,0,339,1.4103,-0.0164,0.2483,-0.1445,0.4764,0.15,0.05,-0.1
NAVI,14.63,NAVI180119C00005000,call,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,5.0,0,1,0.8877,0.9695,0.6666,-0.157,0.8051,6.0,10.2,4.2
NAVI,14.63,NAVI180119P00005000,put,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,5.0,0,1120,0.9325,-0.0345,0.7026,-0.1787,0.8913,0.12,0.1,-0.02
NAVI,14.63,NAVI180119C00007500,call,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,7.5,0,0,0.6592,0.9379,1.592,-0.2072,1.4276,7.4,7.2,-0.15
NAVI,14.63,NAVI180119P00007500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,-232,7.5,0,10530,0.7195,-0.0729,1.6508,-0.2496,1.6157,0.25,0.25,0.0
