Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
ATVI,59.56,ATVI170616C00040000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,40.0,0,6,1.1848,0.9623,0.5739,-3.9406,0.9908,16.49,20.53,4.04
ATVI,59.56,ATVI170616P00040000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,40.0,0,15,1.1789,-0.0371,0.5689,-3.8405,0.9773,0.02,0.02,0.0
ATVI,59.56,ATVI170616C00041000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,41.0,0,0,2.0869,0.8631,0.8699,-18.4325,2.6456,20.7,17.35,-2.9
ATVI,59.56,ATVI170616P00041000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,41.0,0,0,1.0164,-0.0277,0.5186,-2.6023,0.7681,0.14,0.0,-0.14
ATVI,59.56,ATVI170616C00042000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,42.0,1,5,1.1461,0.9474,0.7759,-4.9792,1.2959,17.18,17.7,0.52
ATVI,59.56,ATVI170616P00042000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,42.0,0,55,1.075,-0.0434,0.7092,-3.9809,1.111,0.01,0.01,0.0
ATVI,59.56,ATVI170616C00042500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,42.5,0,0,1.9647,0.8524,0.9725,-18.2621,2.7842,19.25,15.85,-2.95
ATVI,59.56,ATVI170616P00042500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,42.5,0,0,1.0946,-0.0513,0.7964,-4.635,1.2704,0.31,0.0,-0.31
ATVI,59.56,ATVI170616C00043000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,43.0,0,3,1.0021,0.956,0.7695,-3.7827,1.1237,15.48,15.48,0.32
ATVI,59.56,ATVI170616P00043000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,43.0,0,193,0.7645,-0.0146,0.401,-1.1381,0.4467,0.05,0.29,0.24
ATVI,59.56,ATVI170616C00043500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,43.5,0,0,1.9073,0.8429,1.0442,-18.4804,2.9023,18.35,14.85,-3.05
ATVI,59.56,ATVI170616P00043500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,43.5,0,0,0.889,-0.0333,0.6909,-2.652,0.8951,0.15,0.0,-0.15
ATVI,59.56,ATVI170616C00044000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,44.0,0,2,1.1745,0.9179,1.0688,-7.1912,1.8293,9.88,14.35,4.92
ATVI,59.56,ATVI170616P00044000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,44.0,0,20,0.7549,-0.0199,0.5287,-1.4635,0.5817,0.07,0.01,-0.06
ATVI,59.56,ATVI170616C00044500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,44.5,0,0,1.7821,0.8384,1.1384,-17.5914,2.9563,17.25,13.85,-2.95
ATVI,59.56,ATVI170616P00044500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,44.5,0,0,0.824,-0.0337,0.7523,-2.4805,0.9033,0.14,0.0,-0.14
ATVI,59.56,ATVI170616C00045000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,45.0,0,13,0.8858,0.9507,0.9536,-3.6645,1.2309,13.5,15.72,2.22
ATVI,59.56,ATVI170616P00045000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,45.0,0,39,0.6226,-0.0111,0.3897,-0.7334,0.3535,0.01,0.01,0.0
ATVI,59.56,ATVI170616C00045500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,45.5,0,0,1.7256,0.8277,1.2253,-17.7528,3.0812,16.35,12.9,-3.05
ATVI,59.56,ATVI170616P00045500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,45.5,0,0,0.8911,-0.0569,1.0615,-4.0935,1.3784,0.28,0.0,-0.28
ATVI,59.56,ATVI170616C00046000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,46.0,0,9,1.1572,0.8886,1.3582,-8.8645,2.2903,12.35,12.35,0.45
ATVI,59.56,ATVI170616P00046000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,46.0,0,57,0.5798,-0.012,0.4454,-0.7273,0.3764,0.02,0.09,0.07
ATVI,59.56,ATVI170616C00046500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,46.5,0,0,1.6523,0.8178,1.3257,-17.6117,3.1922,15.4,11.75,-3.1
ATVI,59.56,ATVI170616P00046500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,46.5,0,0,0.7967,-0.0532,1.1271,-3.4741,1.3086,0.23,0.0,-0.23
ATVI,59.56,ATVI170616C00047000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,47.0,0,8,1.0866,0.8822,1.5054,-8.6643,2.3837,11.81,12.0,0.19
ATVI,59.56,ATVI170616P00047000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,47.0,0,48,0.56,-0.016,0.5922,-0.9018,0.4833,0.02,0.02,0.0
ATVI,59.56,ATVI170616C00047500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,47.5,0,0,1.5639,0.8086,1.4441,-17.1866,3.291,14.4,10.85,-3.1
ATVI,59.56,ATVI170616P00047500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,47.5,0,0,0.5566,-0.0196,0.707,-1.0634,0.5734,0.05,0.0,-0.05
ATVI,59.56,ATVI170616C00048000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,48.0,0,23,0.9323,0.892,1.6494,-6.9949,2.2409,10.21,12.1,1.89
ATVI,59.56,ATVI170616P00048000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,48.0,0,332,0.5501,-0.0232,0.826,-1.2135,0.6621,0.06,0.03,-0.03
ATVI,59.56,ATVI170616C00048500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,48.5,0,0,1.4765,0.7985,1.5776,-16.736,3.3944,13.4,9.7,-3.1
ATVI,59.56,ATVI170616P00048500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,48.5,0,4,0.5276,-0.0241,0.89,-1.2028,0.6843,0.04,0.04,0.0
ATVI,59.56,ATVI170616C00049000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,49.0,0,6,0.9281,0.8712,1.876,-7.8806,2.5373,10.25,10.25,0.0
ATVI,59.56,ATVI170616P00049000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,49.0,0,556,0.5051,-0.0251,0.961,-1.1902,0.7073,0.06,0.05,-0.01
ATVI,59.56,ATVI170616C00049500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,49.5,0,0,1.3897,0.7876,1.7295,-16.2549,3.5025,12.4,8.85,-3.1
ATVI,59.56,ATVI170616P00049500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,49.5,0,1,0.4684,-0.0229,0.9602,-1.0229,0.6554,0.05,0.07,0.02
ATVI,59.56,ATVI170616C00050000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,50.0,133,429,0.5367,0.9519,1.543,-2.1923,1.2069,9.3,8.8,-0.5
ATVI,59.56,ATVI170616P00050000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,50.0,1,1582,0.4467,-0.0239,1.0442,-1.0115,0.6797,0.02,0.04,0.02
ATVI,59.56,ATVI170616C00050500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,50.5,0,1,1.3035,0.7755,1.9036,-15.741,3.6159,7.0,8.0,1.3
ATVI,59.56,ATVI170616P00050500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,50.5,0,8,0.4505,-0.0319,1.3155,-1.2962,0.8637,0.07,0.04,-0.03
ATVI,59.56,ATVI170616C00051000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,51.0,0,2,0.4871,0.9476,1.8208,-2.1324,1.2926,6.55,7.5,1.25
ATVI,59.56,ATVI170616P00051000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,51.0,0,5,0.3891,-0.0223,1.1308,-0.831,0.6412,0.04,0.01,-0.03
ATVI,59.56,ATVI170616C00051500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,51.5,0,2,0.4967,0.9326,2.174,-2.6384,1.5735,6.15,6.95,1.15
ATVI,59.56,ATVI170616P00051500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,51.5,0,3,0.3944,-0.0314,1.4856,-1.1218,0.8539,0.04,0.01,-0.03
ATVI,59.56,ATVI170616C00052000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,52.0,0,10,0.4707,0.9294,2.3778,-2.593,1.6311,6.5,6.6,0.3
ATVI,59.56,ATVI170616P00052000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,52.0,0,3,0.3319,-0.02,1.2101,-0.6468,0.5852,0.03,0.01,-0.02
ATVI,59.56,ATVI170616C00052500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,52.5,0,65,0.3744,0.9556,2.074,-1.447,1.1316,5.11,6.37,1.26
ATVI,59.56,ATVI170616P00052500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,52.5,0,365,0.3117,-0.0211,1.3492,-0.636,0.6128,0.03,0.02,-0.01
ATVI,59.56,ATVI170616C00053000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,53.0,0,11,0.3885,0.9361,2.669,-1.9914,1.5111,5.6,5.7,0.2
ATVI,59.56,ATVI170616P00053000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,53.0,10,48,0.318,-0.0325,1.8964,-0.9303,0.8787,0.05,0.02,-0.03
ATVI,59.56,ATVI170616C00053500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,53.5,0,14,0.3637,0.9324,2.9774,-1.948,1.5781,5.8,5.6,-0.2
ATVI,59.56,ATVI170616P00053500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,53.5,0,18,0.3067,-0.0393,2.2942,-1.0471,1.0254,0.06,0.3,0.24
ATVI,59.56,ATVI170616C00054000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,54.0,0,15,0.3391,0.9281,3.3486,-1.9054,1.6549,4.65,4.85,0.2
ATVI,59.56,ATVI170616P00054000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,54.0,1,53,0.2937,-0.0467,2.7546,-1.1529,1.1791,0.06,0.02,-0.04
ATVI,59.56,ATVI170616C00054500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,54.5,0,9,0.3143,0.9232,3.7979,-1.8576,1.7397,3.0,4.75,1.75
ATVI,59.56,ATVI170616P00054500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,54.5,11,48,0.279,-0.0548,3.2934,-1.2439,1.3392,0.07,0.03,-0.04
ATVI,59.56,ATVI170616C00055000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,55.0,1046,3942,0.3147,0.9001,4.6155,-2.2549,2.1167,4.6,3.75,-0.8
ATVI,59.56,ATVI170616P00055000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,55.0,16,2796,0.2693,-0.0683,4.0536,-1.4259,1.5909,0.1,0.01,-0.09
ATVI,59.56,ATVI170616C00055500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,55.5,0,14,0.2882,0.8924,5.3182,-2.1801,2.2335,3.25,3.3,0.05
ATVI,59.56,ATVI170616P00055500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,55.5,0,66,0.2672,-0.0913,5.0898,-1.7623,1.982,0.14,0.09,-0.05
ATVI,59.56,ATVI170616C00056000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,56.0,0,18,0.2815,0.8666,6.3365,-2.4732,2.5996,2.83,2.99,0.16
ATVI,59.56,ATVI170616P00056000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,56.0,5,135,0.2596,-0.1151,6.1992,-2.0252,2.3451,0.18,0.02,-0.16
ATVI,59.56,ATVI170616C00056500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,56.5,0,65,0.2707,0.839,7.474,-2.6943,2.9489,2.41,2.28,-0.11
ATVI,59.56,ATVI170616P00056500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,56.5,11,309,0.2517,-0.1442,7.4752,-2.2948,2.7415,0.2,0.12,-0.08
ATVI,59.56,ATVI170616C00057000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,57.0,26,107,0.2501,0.8143,8.86,-2.7254,3.2297,2.61,1.84,-0.77
ATVI,59.56,ATVI170616P00057000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,57.0,28,350,0.2458,-0.1817,8.8965,-2.6036,3.1862,0.3,0.03,-0.27
ATVI,59.56,ATVI170616C00057500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,57.5,80,1430,0.2468,0.7676,10.2536,-3.0637,3.6871,2.43,1.27,-1.13
ATVI,59.56,ATVI170616P00057500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,57.5,17,668,0.2375,-0.2244,10.4455,-2.8529,3.6146,0.38,0.02,-0.36
ATVI,59.56,ATVI170616C00058000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,58.0,12,281,0.2399,0.7164,11.695,-3.2985,4.0884,2.0,0.84,-1.16
ATVI,59.56,ATVI170616P00058000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,58.0,13,282,0.234,-0.2791,11.8972,-3.1548,4.0575,0.48,0.04,-0.44
ATVI,59.56,ATVI170616C00058500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,58.5,33,1253,0.2363,0.6558,12.9039,-3.5276,4.4438,1.61,0.28,-1.31
ATVI,59.56,ATVI170616P00058500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,58.5,73,261,0.2309,-0.3411,13.1633,-3.3956,4.4289,0.64,0.02,-0.62
ATVI,59.56,ATVI170616C00059000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,59.0,106,179,0.2304,0.5901,13.9784,-3.6278,4.6925,1.36,0.02,-1.34
ATVI,59.56,ATVI170616P00059000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,59.0,66,285,0.2274,-0.4089,14.1554,-3.5384,4.6899,0.83,0.3,-0.53
ATVI,59.56,ATVI170616C00059500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,59.5,200,248,0.2278,0.5188,14.4892,-3.6752,4.8105,1.08,0.02,-1.06
ATVI,59.56,ATVI170616P00059500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,59.5,42,223,0.225,-0.4812,14.6734,-3.5886,4.8105,1.05,0.77,-0.28
ATVI,59.56,ATVI170616C00060000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,60.0,430,1774,0.2241,0.4455,14.6081,-3.5831,4.7709,0.85,0.03,-0.82
ATVI,59.56,ATVI170616P00060000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,60.0,2,337,0.2233,-0.5548,14.6598,-3.5288,4.7704,1.31,1.16,-0.11
ATVI,59.56,ATVI170616C00060500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,60.5,49,530,0.2233,0.374,14.0586,-3.4199,4.5738,0.6,0.02,-0.58
ATVI,59.56,ATVI170616P00060500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,60.5,0,22,0.2246,-0.6251,13.9821,-3.4021,4.5771,1.62,1.66,0.08
ATVI,59.56,ATVI170616C00061000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,61.0,330,484,0.2237,0.3079,13.0231,-3.18,4.246,0.48,0.02,-0.46
ATVI,59.56,ATVI170616P00061000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,61.0,36,73,0.2252,-0.6909,12.9629,-3.1641,4.2534,1.96,2.16,0.24
ATVI,59.56,ATVI170616C00061500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,61.5,6,22,0.224,0.2479,11.6993,-2.8629,3.8192,0.37,0.01,-0.36
ATVI,59.56,ATVI170616P00061500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,61.5,0,3,0.2411,-0.7355,11.2444,-3.1444,3.9505,2.39,2.66,0.31
ATVI,59.56,ATVI170616C00062000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,62.0,122,161,0.2281,0.1996,10.1543,-2.5757,3.3755,0.27,0.02,-0.25
ATVI,59.56,ATVI170616P00062000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,62.0,0,29,0.2329,-0.7952,10.0983,-2.6277,3.4275,2.75,3.95,1.2
ATVI,59.56,ATVI170616C00062500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,62.5,23,140,0.2289,0.1555,8.6417,-2.2061,2.8824,0.19,0.03,-0.16
ATVI,59.56,ATVI170616P00062500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,62.5,0,46,0.2445,-0.8278,8.6449,-2.4759,3.0805,3.2,3.65,0.5
ATVI,59.56,ATVI170616C00063000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,63.0,0,41,0.2344,0.1238,7.2274,-1.9341,2.4684,0.14,0.01,-0.13
ATVI,59.56,ATVI170616P00063000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,63.0,0,3,0.2522,-0.8579,7.3854,-2.2461,2.7148,3.65,4.15,0.55
ATVI,59.56,ATVI170616C00063500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,63.5,0,40,0.2439,0.1022,6.0561,-1.7541,2.1521,0.14,0.05,-0.09
ATVI,59.56,ATVI170616P00063500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,63.5,0,0,0.276,-0.8676,6.4289,-2.3415,2.5856,4.15,4.7,0.55
ATVI,59.56,ATVI170616C00064000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,64.0,0,24,0.2498,0.0818,5.0151,-1.5236,1.8254,0.07,0.05,-0.02
ATVI,59.56,ATVI170616P00064000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,64.0,0,0,0.2777,-0.8939,5.466,-2.0089,2.212,4.6,5.2,0.6
ATVI,59.56,ATVI170616C00064500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,64.5,0,11,0.2578,0.0672,4.1809,-1.3527,1.5705,0.09,0.05,-0.04
ATVI,59.56,ATVI170616P00064500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,64.5,0,0,0.2992,-0.9001,4.8562,-2.0719,2.1171,5.1,5.7,0.6
ATVI,59.56,ATVI170616C00065000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,65.0,0,176,0.2626,0.0533,3.4242,-1.1499,1.3106,0.07,0.05,-0.02
ATVI,59.56,ATVI170616P00065000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,65.0,3,1,0.4819,-0.8009,4.799,-5.3786,3.37,5.71,6.05,0.49
ATVI,59.56,ATVI170616C00070000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,70.0,0,11,0.4185,0.0314,1.3987,-1.1915,0.853,0.01,0.01,0.0
ATVI,59.56,ATVI170616P00070000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,70.0,0,0,0.8277,-0.8101,2.715,-8.9977,3.2747,11.4,10.75,-0.2
ATVI,59.56,ATVI170616C00075000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,75.0,0,0,0.5283,0.0179,0.6924,-0.94,0.5331,0.04,0.0,-0.04
ATVI,59.56,ATVI170616P00075000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,75.0,0,0,0.8195,-0.9039,1.723,-5.5753,2.0576,15.85,15.75,0.35
ATVI,59.65,ATVI170616C00040000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,40.0,0,6,2.3281,0.8654,0.797,-21.075,2.5312,16.49,20.53,4.04
ATVI,59.65,ATVI170616P00040000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,40.0,0,15,1.2131,-0.0358,0.5557,-3.9839,0.9195,0.02,0.02,0.0
ATVI,59.65,ATVI170616C00041000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,41.0,0,0,2.1494,0.8647,0.8663,-19.5295,2.5403,20.75,17.35,-2.95
ATVI,59.65,ATVI170616P00041000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,41.0,0,0,1.3304,-0.0582,0.7487,-6.4566,1.3589,0.43,0.0,-0.43
ATVI,59.65,ATVI170616C00042000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,42.0,1,5,1.1984,0.9466,0.7763,-5.4605,1.2691,17.55,17.7,0.15
ATVI,59.65,ATVI170616P00042000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,42.0,0,55,1.1856,-0.0518,0.766,-5.2459,1.2389,0.01,0.01,0.0
ATVI,59.65,ATVI170616C00042500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,42.5,0,0,2.0609,0.8513,0.963,-19.9571,2.7074,19.4,15.85,-3.1
ATVI,59.65,ATVI170616P00042500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,42.5,0,0,1.0664,-0.042,0.7193,-3.9852,1.0464,0.23,0.0,-0.23
ATVI,59.65,ATVI170616C00043000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,43.0,0,3,2.0309,0.8466,0.9975,-20.0764,2.7637,15.48,15.48,0.32
ATVI,59.65,ATVI170616P00043000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,43.0,0,193,1.0166,-0.0406,0.734,-3.6957,1.018,0.05,0.29,0.24
ATVI,59.65,ATVI170616C00043500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,43.5,0,0,1.965,0.8445,1.0403,-19.6022,2.7888,18.4,14.85,-3.1
ATVI,59.65,ATVI170616P00043500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,43.5,0,0,1.0056,-0.0443,0.7974,-3.9278,1.0938,0.23,0.0,-0.23
ATVI,59.65,ATVI170616C00044000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,44.0,0,2,1.9177,0.841,1.082,-19.4181,2.8307,9.88,14.35,4.92
ATVI,59.65,ATVI170616P00044000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,44.0,0,20,0.993,-0.0482,0.8632,-4.1464,1.1693,0.07,0.01,-0.06
ATVI,59.65,ATVI170616C00044500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,44.5,0,0,1.8882,0.8359,1.1217,-19.515,2.8894,17.45,13.85,-3.15
ATVI,59.65,ATVI170616P00044500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,44.5,0,0,0.9542,-0.0482,0.8994,-3.9896,1.1708,0.24,0.0,-0.24
ATVI,59.65,ATVI170616C00045000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,45.0,0,13,1.8414,0.832,1.1676,-19.3181,2.9329,13.5,15.72,2.22
ATVI,59.65,ATVI170616P00045000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,45.0,0,39,0.9073,-0.0469,0.9246,-3.708,1.1444,0.01,0.01,0.0
ATVI,59.65,ATVI170616C00045500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,45.5,0,0,1.7948,0.8281,1.216,-19.115,2.9773,16.45,12.9,-3.15
ATVI,59.65,ATVI170616P00045500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,45.5,0,0,0.8866,-0.0498,0.9923,-3.7999,1.2002,0.23,0.0,-0.23
ATVI,59.65,ATVI170616C00046000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,46.0,0,9,1.7486,0.8239,1.2671,-18.9064,3.0225,12.35,12.35,0.45
ATVI,59.65,ATVI170616P00046000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,46.0,0,57,0.8232,-0.0452,0.9894,-3.266,1.1111,0.02,0.09,0.07
ATVI,59.65,ATVI170616C00046500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,46.5,0,0,1.7027,0.8196,1.3211,-18.6917,3.0687,15.45,11.75,-3.15
ATVI,59.65,ATVI170616P00046500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,46.5,0,0,0.8285,-0.0529,1.1155,-3.7294,1.2607,0.23,0.0,-0.23
ATVI,59.65,ATVI170616C00047000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,47.0,0,8,1.6571,0.8152,1.3784,-18.4717,3.1159,11.81,12.0,0.19
ATVI,59.65,ATVI170616P00047000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,47.0,0,48,0.7917,-0.0531,1.1698,-3.5719,1.2635,0.22,0.02,-0.2
ATVI,59.65,ATVI170616C00047500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,47.5,0,0,1.6117,0.8105,1.4391,-18.244,3.1641,14.45,10.85,-3.15
ATVI,59.65,ATVI170616P00047500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,47.5,0,0,0.7784,-0.0581,1.277,-3.7688,1.356,0.24,0.0,-0.24
ATVI,59.65,ATVI170616C00048000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,48.0,0,23,1.5666,0.8057,1.5036,-18.0103,3.2135,10.21,12.1,1.89
ATVI,59.65,ATVI170616P00048000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,48.0,0,332,0.7351,-0.0568,1.3288,-3.4974,1.3326,0.07,0.03,-0.04
ATVI,59.65,ATVI170616C00048500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,48.5,0,0,1.5216,0.8006,1.5723,-17.7681,3.2639,13.45,9.7,-3.15
ATVI,59.65,ATVI170616P00048500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,48.5,0,4,0.7069,-0.0588,1.4201,-3.4559,1.3694,0.04,0.04,0.0
ATVI,59.65,ATVI170616C00049000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,49.0,0,6,1.4919,0.7938,1.6362,-17.7752,3.3302,10.25,10.25,0.0
ATVI,59.65,ATVI170616P00049000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,49.0,0,556,0.679,-0.061,1.5216,-3.4167,1.4094,0.06,0.05,-0.01
ATVI,59.65,ATVI170616C00049500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,49.5,0,0,1.4472,0.7882,1.7135,-17.5148,3.3828,12.5,8.85,-3.2
ATVI,59.65,ATVI170616P00049500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,49.5,0,1,0.6296,-0.0576,1.5685,-3.0281,1.3472,0.07,0.07,0.0
ATVI,59.65,ATVI170616C00050000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,50.0,0,432,0.67,0.921,1.8826,-4.1494,1.7206,9.3,8.8,-0.5
ATVI,59.65,ATVI170616P00050000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,50.0,5,1581,0.4303,-0.0163,0.8079,-0.7284,0.4742,0.01,0.04,0.03
ATVI,59.65,ATVI170616C00050500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,50.5,0,1,0.5791,0.9365,1.8406,-3.0402,1.454,7.0,8.0,1.3
ATVI,59.65,ATVI170616P00050500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,50.5,0,8,0.4433,-0.0248,1.122,-1.0735,0.6785,0.05,0.04,-0.01
ATVI,59.65,ATVI170616C00051000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,51.0,0,2,1.2423,0.7782,2.0503,-15.4463,3.4746,6.55,7.5,1.25
