Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit,calliv,putiv,meaniv,callvol,putvol,calloi,putoi
F,11.41,F170616P00012500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,12.5,2,51,0.3288,-0.9089,21.5452,-0.4076,0.3789,1.12,1.37,0.26,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00012000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,12.0,1466,95993,0.2342,-0.8499,43.0593,-0.4142,0.5394,0.63,0.88,0.25,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00008000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,8.0,0,0,0.8301,-0.0141,1.868,-0.2294,0.0829,0.01,0.02,0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00008000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,8.0,0,106,1.4099,0.9171,4.6845,-1.6654,0.3532,2.85,3.1,0.27,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00007500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,7.5,0,0,0.9613,-0.0122,1.423,-0.2344,0.0732,0.01,0.0,-0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00007500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,7.5,0,0,1.6068,0.9267,3.7439,-1.7282,0.3217,4.05,3.6,-0.43,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00007000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,7.0,0,0,1.1017,-0.0107,1.1113,-0.2405,0.0655,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00007000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,7.0,0,27,1.815,0.9348,3.0288,-1.7837,0.294,4.55,4.65,0.1,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00006500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,6.5,0,0,1.2512,-0.0095,0.8797,-0.2455,0.0589,0.01,0.0,-0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00009000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,9.0,81,96,0.6516,0.9688,4.6643,-0.359,0.1625,2.43,2.12,-0.31,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00009000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,9.0,0,28337,0.5829,-0.0193,3.4859,-0.2111,0.1087,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00012500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,12.5,10,1021,0.296,0.0682,19.2334,-0.3011,0.3045,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00009500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,9.5,20,26,0.4608,0.9777,4.9731,-0.1947,0.1226,1.92,2.0,0.08,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00010000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,10.0,206,2078,0.4013,0.9519,10.773,-0.3159,0.2312,1.43,1.25,-0.18,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00010000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,10.0,45,20438,0.354,-0.0303,8.3911,-0.1873,0.1589,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00010500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,10.5,232,269,0.3075,0.9141,22.0549,-0.3783,0.3627,0.94,0.66,-0.28,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00010500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,10.5,15,4497,0.2808,-0.068,20.2226,-0.2837,0.3036,0.02,0.01,-0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00011000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,11.0,16129,43777,0.2369,0.7847,53.3719,-0.54,0.6762,0.47,0.22,-0.25,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00011000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,11.0,2264,54972,0.2388,-0.217,53.192,-0.5392,0.6793,0.06,0.09,0.03,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00011500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,11.5,3896,4447,0.2174,0.4388,78.4028,-0.6644,0.9117,0.15,0.03,-0.12,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00011500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,11.5,25248,973,0.2186,-0.5608,78.0047,-0.6601,0.9119,0.24,0.42,0.18,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00012000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,12.0,3306,54066,0.2319,0.1476,43.0028,-0.4137,0.5334,0.04,0.01,-0.03,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00009500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,9.5,0,12300,0.4669,-0.0236,5.1597,-0.2004,0.1288,0.01,0.02,0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00003000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,3.0,0,1130,2.7954,-0.0041,0.1886,-0.2628,0.0282,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00005500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,5.5,0,0,2.536,0.9532,1.6673,-1.9157,0.2261,6.05,5.6,-0.43,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00008500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,8.5,0,0,0.705,-0.0165,2.5171,-0.223,0.0949,0.01,0.0,-0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00017500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,17.5,0,0,0.9216,0.0141,1.68,-0.2546,0.0828,0.01,0.0,-0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00017500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,17.5,0,0,1.2306,-0.944,3.9622,-1.0585,0.2608,6.15,6.3,0.23,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00018000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,18.0,0,603,0.9735,0.0135,1.537,-0.2599,0.08,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00017000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,17.0,0,13040,0.8698,0.0149,1.8704,-0.2524,0.087,0.01,0.02,0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00016500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,16.5,0,0,1.0983,-0.9389,4.759,-1.0128,0.2795,5.15,5.35,0.23,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00016000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,16.0,0,79,1.0277,-0.9356,5.2991,-0.9876,0.2912,4.65,5.2,0.55,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00016000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,16.0,0,1596,0.7568,0.0167,2.375,-0.2427,0.0961,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00015500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,15.5,0,0,1.0925,-0.8984,7.0287,-1.4863,0.4107,4.2,4.3,0.18,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00015500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,15.5,0,0,0.6958,0.0178,2.7273,-0.2356,0.1015,0.01,0.0,-0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00015000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,15.0,1,322,0.8747,-0.927,6.8547,-0.9256,0.3207,3.5,3.85,0.38,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00015000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,15.0,36,13234,0.6348,0.0196,3.2483,-0.2336,0.1103,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00014500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,14.5,0,0,0.9178,-0.8839,9.2064,-1.374,0.4519,3.2,3.3,0.18,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00014500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,14.5,0,0,0.6348,0.0361,5.4008,-0.3884,0.1833,0.02,0.0,-0.02,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00016500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,16.5,0,0,0.8148,0.0158,2.0972,-0.2484,0.0914,0.01,0.0,-0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00014000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,14.0,71,14426,0.5585,0.0401,6.6831,-0.372,0.1996,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F180316C00020000,call,2018-03-16 00:00:00,2017-06-01 00:00:00,288,20.0,0,62,0.3067,0.0276,2.0449,-0.0345,0.6442,0.01,0.01,0.0,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F180316P00020000,put,2018-03-16 00:00:00,2017-06-01 00:00:00,288,20.0,0,0,0.8345,-0.6495,4.382,-0.5323,3.7561,9.95,8.8,-1.07,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00014000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,14.0,360,223,0.6081,-0.9449,7.9206,-0.5131,0.2576,2.52,2.85,0.36,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00017000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,17.0,0,1,1.3222,-0.9121,5.2205,-1.6165,0.3691,5.7,5.97,0.27,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00013500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,13.5,0,0,0.9789,-0.7728,13.3221,-2.2688,0.6974,2.36,2.34,0.02,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616C00013500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,13.5,0,0,0.4227,0.0275,6.469,-0.2063,0.1462,0.01,0.0,-0.01,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.41,F170616P00013000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,13.0,36,4960,0.4303,-0.9266,13.9897,-0.4536,0.3219,1.49,1.88,0.39,0.2104,0.2364,0.2234,119041,84448,1239449,1241535
F,11.35,F170915P00003000,put,2017-09-15 00:00:00,2017-06-02 00:00:00,105,3.0,0,0,1.0559,-0.0042,0.1933,-0.038,0.0756,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170915P00005000,put,2017-09-15 00:00:00,2017-06-02 00:00:00,105,5.0,0,435,0.6683,-0.0068,0.4662,-0.0367,0.1155,0.01,0.01,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00004000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,4.0,0,280,2.2888,-0.0054,0.3026,-0.2797,0.0342,0.01,0.02,0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00005000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,5.0,0,0,2.3392,0.9783,0.9996,-0.9684,0.1155,6.23,6.23,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00005000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,5.0,0,383,1.8311,-0.0068,0.4687,-0.2772,0.0424,0.01,0.01,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00005500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,5.5,0,0,2.095,0.9757,1.2274,-0.9542,0.127,5.9,5.6,-0.28,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00005500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,5.5,0,0,1.6296,-0.0075,0.5748,-0.2693,0.0463,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00006000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,6.0,0,0,1.8707,0.9728,1.5084,-0.9354,0.1394,5.4,5.1,-0.28,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00006000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,6.0,100,1798,1.4526,-0.0086,0.7213,-0.2685,0.0517,0.01,0.01,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00006500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,6.5,0,0,1.6647,0.9695,1.8651,-0.9163,0.1534,4.9,4.6,-0.28,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00006500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,6.5,0,0,1.2848,-0.0096,0.9001,-0.2621,0.0571,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00007000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,7.0,0,27,1.4725,0.9657,2.3235,-0.8935,0.169,4.4,4.65,0.25,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00007500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,7.5,0,0,1.2917,0.9612,2.9274,-0.8667,0.1868,3.9,3.6,-0.28,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00007500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,7.5,0,0,0.9857,-0.0124,1.4698,-0.2519,0.0716,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00008000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,8.0,0,106,1.1215,0.9557,3.754,-0.8384,0.2079,2.85,3.1,0.27,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00008000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,8.0,0,2397,0.8484,-0.0143,1.9266,-0.2446,0.0807,0.01,0.02,0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00008500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,8.5,0,5,0.798,0.9731,3.4986,-0.3988,0.1379,2.74,2.74,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170915C00005000,call,2017-09-15 00:00:00,2017-06-02 00:00:00,105,5.0,0,0,1.0742,0.9566,1.4086,-0.2898,0.5607,6.23,6.23,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170915P00004000,put,2017-09-15 00:00:00,2017-06-02 00:00:00,105,4.0,0,0,0.8362,-0.0054,0.3025,-0.0373,0.0937,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00004000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,4.0,0,5,2.9144,0.9827,0.6606,-0.9928,0.0951,7.22,7.22,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170915C00004000,call,2017-09-15 00:00:00,2017-06-02 00:00:00,105,4.0,0,0,1.3321,0.9655,0.9424,-0.2975,0.4652,7.5,7.05,-0.38,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170915C00003000,call,2017-09-15 00:00:00,2017-06-02 00:00:00,105,3.0,0,0,2.2879,0.9553,0.677,-0.6268,0.574,8.23,8.23,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00007000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,7.0,0,2048,1.1292,-0.0108,1.1368,-0.2557,0.0634,0.01,0.01,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00010500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,10.5,3,0,0.2507,-0.1682,26.0398,-0.2875,0.9676,0.06,0.09,0.03,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00010500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,10.5,0,0,0.2678,0.8174,25.6801,-0.3307,1.0193,0.96,0.71,-0.25,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00009500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,9.5,8,0,0.3914,0.9206,9.815,-0.2712,0.5694,1.87,1.87,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00009500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,9.5,0,0,0.3586,-0.0635,9.0196,-0.2041,0.4794,0.04,0.0,-0.04,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00010000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,10.0,0,0,0.3174,0.8912,15.2711,-0.2774,0.7184,1.42,1.15,-0.27,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00010000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,10.0,0,0,0.2922,-0.0917,14.6423,-0.2199,0.6341,0.05,0.03,-0.02,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00014000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,14.0,180,0,0.3769,-0.9424,7.9508,-0.1901,0.4441,2.63,2.84,0.25,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00014000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,14.0,0,0,0.3037,0.0237,4.777,-0.0779,0.215,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00013500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,13.5,0,0,0.3441,-0.923,10.9029,-0.2191,0.556,2.19,2.35,0.19,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00013500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,13.5,0,0,0.2594,0.0272,6.2721,-0.0747,0.2411,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00009000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,9.0,0,0,0.386,-0.0329,4.945,-0.1298,0.2829,0.02,0.0,-0.02,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00013000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,13.0,0,0,0.3017,-0.8983,15.2895,-0.2375,0.6838,1.7,1.85,0.18,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00012500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,12.5,0,0,0.2365,-0.8768,22.3747,-0.2132,0.7843,1.2,1.35,0.18,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00012500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,12.5,0,0,0.2182,0.1033,21.3882,-0.1805,0.6917,0.04,0.0,-0.04,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00012000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,12.0,0,0,0.2096,-0.7715,37.4934,-0.2842,1.1649,0.75,0.86,0.13,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00012000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,12.0,30,84,0.2152,0.2351,37.0885,-0.305,1.1832,0.09,0.03,-0.06,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00011500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,11.5,28,58,0.2079,-0.5584,49.3089,-0.3715,1.5194,0.39,0.48,0.09,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00011500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,11.5,103,152,0.219,0.446,46.891,-0.4,1.5218,0.23,0.13,-0.1,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00011000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,11.0,5,10,0.2234,-0.3245,41.831,-0.3656,1.3848,0.16,0.2,0.04,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00011000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,11.0,0,0,0.2356,0.6684,40.0101,-0.3966,1.3969,0.56,0.47,-0.09,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00013000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,13.0,0,0,0.2403,0.0525,11.5941,-0.1186,0.413,0.02,0.0,-0.02,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616P00003000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,3.0,0,1130,2.8931,-0.0042,0.1941,-0.2867,0.0277,0.01,0.01,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00009000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,9.0,0,0,0.4601,0.9414,6.6033,-0.2523,0.4503,2.4,2.13,-0.27,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00008500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,8.5,0,0,0.5234,0.9572,4.5172,-0.2238,0.3504,2.89,2.62,-0.27,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00006000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,6.0,0,0,1.9169,0.9042,2.3042,-1.4972,0.6546,5.8,5.0,-0.68,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00006000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,6.0,0,0,0.9247,-0.0143,1.0183,-0.1535,0.1396,0.02,0.0,-0.02,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00006500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,6.5,0,0,1.1116,0.9523,2.3207,-0.5101,0.3823,4.95,4.0,-0.33,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00006500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,6.5,0,0,0.7416,-0.0096,0.8981,-0.0871,0.0987,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00007000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,7.0,0,0,1.1868,0.9196,3.2651,-0.8155,0.5743,4.55,2.68,-0.43,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00007000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,7.0,0,0,0.7233,-0.0181,1.6,-0.1475,0.1715,0.02,0.0,-0.02,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00007500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,7.5,0,0,0.9682,0.9232,3.8683,-0.6443,0.5551,4.0,2.27,-0.38,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00007500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,7.5,0,0,0.6317,-0.0206,2.0391,-0.1434,0.1909,0.02,0.0,-0.02,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00008500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,8.5,0,0,0.4639,-0.0275,3.5486,-0.1345,0.244,0.02,0.0,-0.02,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00016000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,16.0,0,0,0.7698,-0.8817,6.6835,-0.6888,0.7626,4.8,4.8,0.08,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00015500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,15.5,0,0,0.7198,-0.8756,7.4053,-0.6674,0.7901,4.3,4.2,0.08,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00015500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,15.5,0,0,0.4227,0.0179,2.7035,-0.0854,0.1694,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00015000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,15.0,0,0,0.6666,-0.8684,8.3132,-0.6426,0.8214,3.8,3.7,0.08,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00015000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,15.0,0,0,0.3845,0.0192,3.1602,-0.0826,0.1801,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00014500,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,14.5,0,0,0.5474,-0.8897,8.9421,-0.4637,0.7255,3.25,3.3,0.13,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00014500,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,14.5,0,0,0.3448,0.021,3.8049,-0.08,0.1945,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00008000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,8.0,0,0,0.6432,0.9567,3.7103,-0.276,0.3537,3.4,2.95,-0.28,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714P00008000,put,2017-07-14 00:00:00,2017-06-02 00:00:00,42,8.0,0,0,0.4898,-0.0143,1.9225,-0.0813,0.1396,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170714C00016000,call,2017-07-14 00:00:00,2017-06-02 00:00:00,42,16.0,0,0,0.4578,0.0165,2.3327,-0.0864,0.1583,0.01,0.0,-0.01,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
F,11.35,F170616C00003000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,3.0,0,20,4.1931,0.9789,0.544,-1.6897,0.1127,8.4,8.4,0.0,0.1916,0.2247,0.2081,35143,29951,1263656,1306105
