Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit,calliv,putiv,meaniv,callvol,putvol,calloi,putoi
NAVI,14.63,NAVI171020C00012500,call,2017-10-20 00:00:00,2017-06-01 00:00:00,141,12.5,0,5,0.4278,0.7668,7.8661,-0.4279,2.7824,2.37,2.4,0.03,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020P00012500,put,2017-10-20 00:00:00,2017-06-01 00:00:00,141,12.5,0,705,0.425,-0.2323,7.9011,-0.4156,2.7761,0.6,0.65,0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00010000,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,10.0,20,11884,0.5292,-0.1321,3.4653,-0.2829,2.4947,0.43,0.5,0.07,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00010000,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,10.0,0,221,0.4677,0.8871,3.5123,-0.2307,2.2347,5.0,5.3,0.3,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00007500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,7.5,0,10530,0.7195,-0.0729,1.6508,-0.2496,1.6157,0.25,0.25,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00007500,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,7.5,0,0,0.6592,0.9379,1.592,-0.2072,1.4276,7.4,6.9,-0.47,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00005000,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,5.0,0,1120,0.9325,-0.0345,0.7026,-0.1787,0.8913,0.12,0.12,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00005000,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,5.0,0,1,0.8877,0.9695,0.6666,-0.157,0.8051,6.0,9.3,3.43,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00002500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,2.5,0,339,1.4103,-0.0164,0.2483,-0.1445,0.4764,0.15,0.2,0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00002500,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,2.5,0,0,1.4435,0.9827,0.2547,-0.157,0.5002,9.9,11.8,2.03,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00015000,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,15.0,8,1171,0.3338,0.518,10.2353,-0.3387,4.6484,1.3,1.25,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00015000,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,15.0,37,426,0.3885,-0.4684,8.7768,-0.3823,4.6385,1.9,2.15,0.25,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00017500,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,17.5,0,7189,0.3113,0.2772,9.2256,-0.2645,3.9068,0.4,0.4,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00017500,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,17.5,0,307,0.3864,-0.6636,8.0964,-0.3453,4.2563,2.5,3.6,1.1,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00020000,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,20.0,0,3448,0.3064,0.1248,5.7541,-0.1595,2.3986,0.05,0.1,0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00020000,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,20.0,0,243,0.4262,-0.772,6.0778,-0.3119,3.524,4.8,5.7,0.9,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170721P00002500,put,2017-07-21 00:00:00,2017-06-01 00:00:00,50,2.5,0,2,2.7878,-0.0129,0.2206,-0.5024,0.1803,0.05,0.05,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00022500,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,22.5,0,1084,0.3834,0.1056,4.0832,-0.1769,2.1296,0.05,0.05,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119C00025000,call,2018-01-19 00:00:00,2017-06-01 00:00:00,232,25.0,0,717,0.3878,0.0578,2.558,-0.1133,1.3494,0.1,0.2,0.1,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI180119P00025000,put,2018-01-19 00:00:00,2017-06-01 00:00:00,232,25.0,0,100,0.5919,-0.8149,3.8676,-0.3816,3.114,8.3,10.6,2.3,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020P00030000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,141,30.0,0,0,0.7515,-0.9035,2.5017,-0.3945,1.5544,15.6,15.5,-0.03,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020C00030000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,141,30.0,0,0,0.6712,0.0655,2.0887,-0.2764,1.1591,0.15,0.0,-0.15,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020P00025000,put,2017-10-20 00:00:00,2017-06-01 00:00:00,141,25.0,0,0,0.6088,-0.8896,3.4062,-0.354,1.7146,10.6,10.5,-0.03,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI171020C00025000,call,2017-10-20 00:00:00,2017-06-01 00:00:00,141,25.0,0,0,0.498,0.0578,2.556,-0.1864,1.0524,0.1,0.0,-0.1,0.3919,0.3989,0.3954,11,91,17867,35074
