Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit,calliv,putiv,meaniv,callvol,putvol,calloi,putoi
BAC,22.63,BAC171215P00014000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,14.0,0,255,0.3666,-0.0273,1.0308,-0.0967,1.0444,0.07,0.07,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00015000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,15.0,0,522,0.4023,0.9387,1.8116,-0.2148,2.0142,7.85,7.61,-0.24,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00024000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,24.0,23,4116,0.2413,-0.593,9.672,-0.3843,6.4514,2.4,2.57,0.17,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00024000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,24.0,1011,4656,0.2379,0.4047,9.7977,-0.3946,6.4423,1.01,0.87,-0.14,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00023000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,23.0,21,6214,0.245,-0.4971,9.7942,-0.4035,6.6323,1.81,1.95,0.14,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00023000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,23.0,119,4225,0.2433,0.5025,9.8614,-0.4164,6.6323,1.41,1.23,-0.18,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00022000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,22.0,1729,39757,0.2511,-0.4003,9.2563,-0.4023,6.4242,1.33,1.43,0.1,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00022000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,22.0,1824,6000,0.2496,0.5999,9.3101,-0.4149,6.4235,1.95,1.76,-0.19,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00021000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,21.0,60,26985,0.2584,-0.31,8.2112,-0.3793,5.8655,0.95,1.02,0.07,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00021000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,21.0,78,999,0.2587,0.6898,8.2035,-0.3942,5.8665,2.54,2.36,-0.18,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00020000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,20.0,120,43763,0.2688,-0.2324,6.8325,-0.3424,5.077,0.67,0.71,0.04,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00020000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,20.0,2,6156,0.2831,0.7594,6.6135,-0.3813,5.1749,3.25,3.08,-0.17,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00019000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,19.0,534,1157,0.2796,-0.1684,5.4114,-0.2938,4.1815,0.46,0.48,0.02,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00019000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,19.0,0,234,0.2993,0.8189,5.2936,-0.3424,4.3786,4.15,3.82,-0.33,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00018000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,18.0,0,40655,0.2914,-0.1185,4.0924,-0.2418,3.2965,0.31,0.32,0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00018000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,18.0,0,766,0.3163,0.8658,4.1106,-0.2985,3.594,4.63,4.7,0.07,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00017000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,17.0,0,397,0.3063,-0.0823,2.9827,-0.1949,2.5253,0.21,0.21,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00017000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,17.0,4,250,0.3383,0.8999,3.1237,-0.2606,2.9205,5.6,5.6,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00016000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,16.0,0,403,0.3221,-0.056,2.1073,-0.1524,1.8758,0.12,0.14,0.02,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00016000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,16.0,0,72,0.3505,0.9306,2.2885,-0.2069,2.2169,6.85,7.65,0.8,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215P00015000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,15.0,0,2349,0.3444,-0.0394,1.4879,-0.1231,1.4162,0.08,0.08,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00029000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,29.0,11,2202,0.2358,0.0724,3.7947,-0.1491,2.122,0.09,0.09,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171215C00025000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,25.0,194,25937,0.2339,0.3136,9.1161,-0.3544,5.8944,0.67,0.55,-0.12,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00028000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,28.0,0,907,0.2635,-0.8625,5.4196,-0.2468,3.3861,4.3,5.8,1.5,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00027000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,27.0,0,702,0.2454,-0.8332,6.6151,-0.2634,3.8495,4.65,4.9,0.25,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00015000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,15.0,0,1470,0.3466,-0.031,1.3093,-0.1098,1.0759,0.05,0.06,0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00015000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,15.0,0,45,0.4072,0.9481,1.694,-0.2064,1.6357,7.8,7.64,-0.16,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00014000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,14.0,0,90,0.3731,-0.0215,0.897,-0.0872,0.7935,0.04,0.05,0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00014000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,14.0,0,0,0.4638,0.9538,1.3549,-0.2132,1.4899,8.8,8.25,-0.55,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117P00013000,put,2017-11-17 00:00:00,2017-06-01 00:00:00,169,13.0,0,4222,0.3906,-0.0131,0.5608,-0.0598,0.5194,0.03,0.03,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00013000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,13.0,0,0,0.4833,0.9681,0.9621,-0.166,1.1025,9.75,9.25,-0.5,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915P00035000,put,2017-09-15 00:00:00,2017-06-01 00:00:00,106,35.0,0,0,0.456,-0.9504,1.8431,-0.2457,1.25,12.45,12.7,0.32,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915C00035000,call,2017-09-15 00:00:00,2017-06-01 00:00:00,106,35.0,0,0,0.3235,0.008,0.5539,-0.0408,0.2665,0.01,0.0,-0.01,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC171117C00016000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,16.0,0,137,0.3798,0.9299,2.2976,-0.2422,2.0688,6.85,7.1,0.25,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915P00034000,put,2017-09-15 00:00:00,2017-06-01 00:00:00,106,34.0,0,0,0.4316,-0.9485,2.0052,-0.2395,1.2872,11.45,11.7,0.32,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915P00033000,put,2017-09-15 00:00:00,2017-06-01 00:00:00,106,33.0,0,0,0.4064,-0.9463,2.2032,-0.2334,1.3314,10.15,10.7,0.62,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915C00033000,call,2017-09-15 00:00:00,2017-06-01 00:00:00,106,33.0,0,20,0.2861,0.009,0.6977,-0.0402,0.2969,0.01,0.01,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915P00032000,put,2017-09-15 00:00:00,2017-06-01 00:00:00,106,32.0,0,0,0.3799,-0.9437,2.4471,-0.2267,1.3827,9.45,9.7,0.32,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915C00032000,call,2017-09-15 00:00:00,2017-06-01 00:00:00,106,32.0,0,30,0.2907,0.0166,1.1674,-0.0694,0.5047,0.02,0.02,0.0,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915P00031000,put,2017-09-15 00:00:00,2017-06-01 00:00:00,106,31.0,0,0,0.4534,-0.8776,3.6692,-0.5096,2.4739,8.65,8.7,0.12,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
BAC,22.63,BAC170915C00031000,call,2017-09-15 00:00:00,2017-06-01 00:00:00,106,31.0,0,0,0.2678,0.0177,1.3366,-0.0675,0.5323,0.02,0.0,-0.02,0.2450,0.2364,0.2407,156183,117843,3811148,2500228
